Meal1_ID,Meal2_ID,M1_cost,M1_newcost,M1_savings,M2_cost,M2_newcost,M2_savings,Total_cost,Total_Savings,Total leftovers,no.custinginm1
136,61,16.25,14.2,2.05,5.93,5.93,0,20.13,2.05,27,3
139,61,13.9,10.45,3.45,5.93,5.93,0,16.38,3.45,26,3
143,61,18.72,15.15,3.57,5.93,4.05,1.88,19.2,5.45,12,3
145,61,12.36,11.41,0.949999999999999,5.93,5.93,0,17.34,0.949999999999999,26,1
148,61,9.42,7.92,1.5,5.93,5.93,0,13.85,1.5,26,2
149,61,21.92,17.26,4.66,5.93,5.93,0,23.19,4.66,26,3
3,62,8.85,2.5,6.35,10.02,10.02,0,12.52,6.35,27,3
8,62,10.21,8.37,1.84,10.02,9.5,0.52,17.87,2.36,17,2
9,62,7.35,7.35,0,10.02,8.3,1.72,15.65,1.72,13,0
10,62,13.58,9.52,4.06,10.02,10.02,0,19.54,4.06,26,3
14,62,8.13,5.68,2.45,10.02,10.02,0,15.7,2.45,26,3
21,62,19.3,12.55,6.75,10.02,10.02,0,22.57,6.75,27,5
29,62,24.58,21.88,2.7,10.02,10.02,0,31.9,2.7,26,2
33,62,13.23,13.23,0,10.02,10.02,0,23.25,0,27,0
36,62,8.3,5.94,2.36,10.02,10.02,0,15.96,2.36,28,4
37,62,8.8,7.85,0.95,10.02,10.02,0,17.87,0.95,26,1
39,62,7.81,6.65,1.16,10.02,10.02,0,16.67,1.16,26,2
46,62,24.77,19.77,5,10.02,8.3,1.72,28.07,6.72,15,3
49,62,12.68,11.67,1.01,10.02,8.3,1.72,19.97,2.73,17,2
52,62,10,7.64,2.36,10.02,8.3,1.72,15.94,4.08,14,3
53,62,7.83,6.02,1.81,10.02,10.02,0,16.04,1.81,28,2
54,62,7.17,6.62,0.55,10.02,10.02,0,16.64,0.55,26,1
57,62,9.45,6.94,2.51,10.02,8.3,1.72,15.24,4.23,14,2
58,62,14.43,11.35,3.08,10.02,8.3,1.72,19.65,4.8,16,4
59,62,9.28,7.08,2.2,10.02,8.3,1.72,15.38,3.92,15,3
60,62,17.5,15.85,1.65,10.02,8.3,1.72,24.15,3.37,16,2
67,62,16.18,12.91,3.27,10.02,8.3,1.72,21.21,4.99,16,3
71,62,13.15,12.87,0.279999999999999,10.02,10.02,0,22.89,0.279999999999999,26,1
74,62,13.49,12.54,0.949999999999999,10.02,8.3,1.72,20.84,2.67,14,1
75,62,12.92,9.65,3.27,10.02,10.02,0,19.67,3.27,28,4
76,62,16.68,13.77,2.91,10.02,8.3,1.72,22.07,4.63,15,4
79,62,26.6,16.9,9.7,10.02,10.02,0,26.92,9.7,26,4
82,62,6.65,5.1,1.55,10.02,10.02,0,15.12,1.55,27,2
87,62,18.99,14.27,4.72,10.02,8.3,1.72,22.57,6.44,16,4
88,62,6.17,6.17,0,10.02,10.02,0,16.19,0,26,0
91,62,15.89,14.82,1.07,10.02,8.3,1.72,23.12,2.79,14,2
93,62,6.35,4.45,1.9,10.02,10.02,0,14.47,1.9,27,2
94,62,14.73,13.11,1.62,10.02,10.02,0,23.13,1.62,27,3
102,62,21.08,16.37,4.71,10.02,10.02,0,26.39,4.71,27,3
103,62,11.81,9.79,2.02,10.02,10.02,0,19.81,2.02,26,3
114,62,11.25,4.4,6.85,10.02,10.02,0,14.42,6.85,26,5
119,62,12.95,11.75,1.2,10.02,8.3,1.72,20.05,2.92,15,2
127,62,17.33,11.03,6.3,10.02,10.02,0,21.05,6.3,27,3
132,62,11.51,10.02,1.49,10.02,10.02,0,20.04,1.49,26,3
133,62,12.8,12.25,0.550000000000001,10.02,10.02,0,22.27,0.550000000000001,28,1
136,62,16.25,14.2,2.05,10.02,8.3,1.72,22.5,3.77,16,3
139,62,13.9,10.45,3.45,10.02,10.02,0,20.47,3.45,27,3
143,62,18.72,15.15,3.57,10.02,10.02,0,25.17,3.57,26,3
145,62,12.36,11.41,0.949999999999999,10.02,10.02,0,21.43,0.949999999999999,27,1
148,62,9.42,7.92,1.5,10.02,10.02,0,17.94,1.5,27,2
149,62,21.92,17.26,4.66,10.02,10.02,0,27.28,4.66,27,3
3,67,8.85,2.5,6.35,16.18,16.18,0,18.68,6.35,25,3
8,67,10.21,8.37,1.84,16.18,15.66,0.519999999999998,24.03,2.36,16,2
9,67,7.35,7.35,0,16.18,16.18,0,23.53,0,24,0
10,67,13.58,9.52,4.06,16.18,16.18,0,25.7,4.06,24,3
14,67,8.13,5.68,2.45,16.18,16.18,0,21.86,2.45,24,3
21,67,19.3,12.55,6.75,16.18,16.18,0,28.73,6.75,25,5
29,67,24.58,21.88,2.7,16.18,16.18,0,38.06,2.7,24,2
33,67,13.23,13.23,0,16.18,16.18,0,29.41,0,25,0
36,67,8.3,5.94,2.36,16.18,16.18,0,22.12,2.36,26,4
37,67,8.8,7.85,0.95,16.18,16.18,0,24.03,0.95,24,1
39,67,7.81,6.65,1.16,16.18,16.18,0,22.83,1.16,24,2
46,67,24.77,19.77,5,16.18,15.66,0.519999999999998,35.43,5.52,14,3
49,67,12.68,11.67,1.01,16.18,15.66,0.519999999999998,27.33,1.53,16,2
52,67,10,7.64,2.36,16.18,15.66,0.519999999999998,23.3,2.88,13,3
53,67,7.83,6.02,1.81,16.18,16.18,0,22.2,1.81,26,2
54,67,7.17,6.62,0.55,16.18,16.18,0,22.8,0.55,24,1
57,67,9.45,6.94,2.51,16.18,15.66,0.519999999999998,22.6,3.03,13,2
58,67,14.43,11.35,3.08,16.18,15.66,0.519999999999998,27.01,3.6,16,4
59,67,9.28,7.08,2.2,16.18,15.66,0.519999999999998,22.74,2.72,14,3
60,67,17.5,15.85,1.65,16.18,15.66,0.519999999999998,31.51,2.17,15,2
62,67,10.02,8.37,1.65,16.18,15.66,0.519999999999998,24.03,2.17,15,2
71,67,13.15,12.87,0.279999999999999,16.18,16.18,0,29.05,0.279999999999999,24,1
74,67,13.49,12.54,0.949999999999999,16.18,14.31,1.87,26.85,2.82,12,1
75,67,12.92,9.65,3.27,16.18,16.18,0,25.83,3.27,26,4
76,67,16.68,13.77,2.91,16.18,14.31,1.87,28.08,4.78,13,4
79,67,26.6,16.9,9.7,16.18,16.18,0,33.08,9.7,24,4
82,67,6.65,5.1,1.55,16.18,16.18,0,21.28,1.55,25,2
87,67,18.99,14.27,4.72,16.18,14.31,1.87,28.58,6.59,14,4
88,67,6.17,6.17,0,16.18,16.18,0,22.35,0,24,0
91,67,15.89,14.82,1.07,16.18,16.18,0,31,1.07,24,2
93,67,6.35,4.45,1.9,16.18,16.18,0,20.63,1.9,25,2
94,67,14.73,13.11,1.62,16.18,16.18,0,29.29,1.62,25,3
102,67,21.08,16.37,4.71,16.18,16.18,0,32.55,4.71,25,3
103,67,11.81,9.79,2.02,16.18,16.18,0,25.97,2.02,24,3
114,67,11.25,4.4,6.85,16.18,16.18,0,20.58,6.85,24,5
119,67,12.95,11.75,1.2,16.18,16.18,0,27.93,1.2,25,2
127,67,17.33,11.03,6.3,16.18,16.18,0,27.21,6.3,25,3
132,67,11.51,10.02,1.49,16.18,16.18,0,26.2,1.49,24,3
133,67,12.8,12.25,0.550000000000001,16.18,16.18,0,28.43,0.550000000000001,26,1
136,67,16.25,14.2,2.05,16.18,14.31,1.87,28.51,3.92,14,3
139,67,13.9,10.45,3.45,16.18,16.18,0,26.63,3.45,25,3
143,67,18.72,15.15,3.57,16.18,16.18,0,31.33,3.57,24,3
145,67,12.36,11.41,0.949999999999999,16.18,16.18,0,27.59,0.949999999999999,25,1
148,67,9.42,7.92,1.5,16.18,16.18,0,24.1,1.5,25,2
149,67,21.92,17.26,4.66,16.18,16.18,0,33.44,4.66,25,3
3,69,8.85,2.5,6.35,6.33,6.33,0,8.83,6.35,26,3
8,69,10.21,8.37,1.84,6.33,6.33,0,14.7,1.84,16,2
9,69,7.35,7.35,0,6.33,6.33,0,13.68,0,25,0
10,69,13.58,9.52,4.06,6.33,6.33,0,15.85,4.06,25,3
14,69,8.13,5.68,2.45,6.33,6.33,0,12.01,2.45,25,3
21,69,19.3,12.55,6.75,6.33,6.33,0,18.88,6.75,26,5
29,69,24.58,21.88,2.7,6.33,6.33,0,28.21,2.7,25,2
33,69,13.23,13.23,0,6.33,6.33,0,19.56,0,26,0
36,69,8.3,5.94,2.36,6.33,6.33,0,12.27,2.36,27,4
37,69,8.8,7.85,0.95,6.33,6.33,0,14.18,0.95,25,1
39,69,7.81,6.65,1.16,6.33,6.33,0,12.98,1.16,25,2
46,69,24.77,19.77,5,6.33,6.33,0,26.1,5,13,3
49,69,12.68,11.67,1.01,6.33,6.33,0,18,1.01,15,2
52,69,10,7.64,2.36,6.33,6.33,0,13.97,2.36,12,3
53,69,7.83,6.02,1.81,6.33,6.33,0,12.35,1.81,27,2
54,69,7.17,6.62,0.55,6.33,6.33,0,12.95,0.55,12,1
57,69,9.45,6.94,2.51,6.33,6.33,0,13.27,2.51,12,2
58,69,14.43,11.35,3.08,6.33,6.33,0,17.68,3.08,15,4
59,69,9.28,7.08,2.2,6.33,6.33,0,13.41,2.2,13,3
60,69,17.5,15.85,1.65,6.33,6.33,0,22.18,1.65,27,2
62,69,10.02,8.37,1.65,6.33,6.33,0,14.7,1.65,14,2
67,69,16.18,12.91,3.27,6.33,6.33,0,19.24,3.27,14,3
71,69,13.15,12.87,0.279999999999999,6.33,6.33,0,19.2,0.279999999999999,25,1
74,69,13.49,12.54,0.949999999999999,6.33,6.33,0,18.87,0.949999999999999,12,1
75,69,12.92,9.65,3.27,6.33,6.33,0,15.98,3.27,27,4
76,69,16.68,13.77,2.91,6.33,6.33,0,20.1,2.91,13,4
79,69,26.6,16.9,9.7,6.33,6.33,0,23.23,9.7,25,4
82,69,6.65,5.1,1.55,6.33,6.33,0,11.43,1.55,26,2
87,69,18.99,14.27,4.72,6.33,6.33,0,20.6,4.72,14,4
88,69,6.17,6.17,0,6.33,6.33,0,12.5,0,25,0
91,69,15.89,14.82,1.07,6.33,6.33,0,21.15,1.07,25,2
93,69,6.35,4.45,1.9,6.33,6.33,0,10.78,1.9,26,2
94,69,14.73,13.11,1.62,6.33,6.33,0,19.44,1.62,26,3
102,69,21.08,16.37,4.71,6.33,6.33,0,22.7,4.71,26,3
103,69,11.81,9.79,2.02,6.33,6.33,0,16.12,2.02,25,3
114,69,11.25,4.4,6.85,6.33,6.33,0,10.73,6.85,25,5
119,69,12.95,11.75,1.2,6.33,6.33,0,18.08,1.2,26,2
127,69,17.33,11.03,6.3,6.33,6.33,0,17.36,6.3,26,3
132,69,11.51,10.02,1.49,6.33,6.33,0,16.35,1.49,25,3
133,69,12.8,12.25,0.550000000000001,6.33,6.33,0,18.58,0.550000000000001,27,1
136,69,16.25,14.2,2.05,6.33,6.33,0,20.53,2.05,27,3
139,69,13.9,10.45,3.45,6.33,6.33,0,16.78,3.45,26,3
143,69,18.72,15.15,3.57,6.33,6.33,0,21.48,3.57,25,3
145,69,12.36,11.41,0.949999999999999,6.33,6.33,0,17.74,0.949999999999999,26,1
148,69,9.42,7.92,1.5,6.33,6.33,0,14.25,1.5,26,2
149,69,21.92,17.26,4.66,6.33,6.33,0,23.59,4.66,26,3
3,71,8.85,2.5,6.35,13.15,13.15,0,15.65,6.35,27,3
8,71,10.21,8.37,1.84,13.15,13.15,0,21.52,1.84,30,2
9,71,7.35,7.35,0,13.15,13.15,0,20.5,0,26,0
10,71,13.58,9.52,4.06,13.15,13.15,0,22.67,4.06,26,3
14,71,8.13,5.68,2.45,13.15,13.15,0,18.83,2.45,26,3
21,71,19.3,12.55,6.75,13.15,13.15,0,25.7,6.75,27,5
29,71,24.58,21.88,2.7,13.15,13.15,0,35.03,2.7,26,2
33,71,13.23,13.23,0,13.15,13.15,0,26.38,0,27,0
36,71,8.3,5.94,2.36,13.15,13.15,0,19.09,2.36,28,4
37,71,8.8,7.85,0.95,13.15,13.15,0,21,0.95,26,1
39,71,7.81,6.65,1.16,13.15,13.15,0,19.8,1.16,26,2
46,71,24.77,19.77,5,13.15,13.15,0,32.92,5,27,3
49,71,12.68,11.67,1.01,13.15,13.15,0,24.82,1.01,29,2
52,71,10,7.64,2.36,13.15,13.15,0,20.79,2.36,26,3
53,71,7.83,6.02,1.81,13.15,13.15,0,19.17,1.81,28,2
54,71,7.17,6.62,0.55,13.15,13.15,0,19.77,0.55,26,1
57,71,9.45,6.94,2.51,13.15,13.15,0,20.09,2.51,26,2
58,71,14.43,11.35,3.08,13.15,13.15,0,24.5,3.08,29,4
59,71,9.28,7.08,2.2,13.15,13.15,0,20.23,2.2,27,3
60,71,17.5,15.85,1.65,13.15,13.15,0,29,1.65,28,2
62,71,10.02,8.37,1.65,13.15,13.15,0,21.52,1.65,28,2
67,71,16.18,12.91,3.27,13.15,13.15,0,26.06,3.27,28,3
74,71,13.49,12.54,0.949999999999999,13.15,13.15,0,25.69,0.949999999999999,26,1
75,71,12.92,9.65,3.27,13.15,13.15,0,22.8,3.27,28,4
76,71,16.68,13.77,2.91,13.15,13.15,0,26.92,2.91,27,4
79,71,26.6,16.9,9.7,13.15,13.15,0,30.05,9.7,26,4
82,71,6.65,5.1,1.55,13.15,13.15,0,18.25,1.55,27,2
87,71,18.99,14.27,4.72,13.15,13.15,0,27.42,4.72,28,4
88,71,6.17,6.17,0,13.15,13.15,0,19.32,0,26,0
91,71,15.89,14.82,1.07,13.15,13.15,0,27.97,1.07,26,2
93,71,6.35,4.45,1.9,13.15,13.15,0,17.6,1.9,27,2
94,71,14.73,13.11,1.62,13.15,13.15,0,26.26,1.62,27,3
102,71,21.08,16.37,4.71,13.15,13.15,0,29.52,4.71,27,3
103,71,11.81,9.79,2.02,13.15,13.15,0,22.94,2.02,26,3
114,71,11.25,4.4,6.85,13.15,13.15,0,17.55,6.85,26,5
119,71,12.95,11.75,1.2,13.15,13.15,0,24.9,1.2,27,2
127,71,17.33,11.03,6.3,13.15,13.15,0,24.18,6.3,27,3
132,71,11.51,10.02,1.49,13.15,13.15,0,23.17,1.49,26,3
133,71,12.8,12.25,0.550000000000001,13.15,13.15,0,25.4,0.550000000000001,28,1
136,71,16.25,14.2,2.05,13.15,13.15,0,27.35,2.05,28,3
139,71,13.9,10.45,3.45,13.15,13.15,0,23.6,3.45,27,3
143,71,18.72,15.15,3.57,13.15,13.15,0,28.3,3.57,26,3
145,71,12.36,11.41,0.949999999999999,13.15,13.15,0,24.56,0.949999999999999,27,1
148,71,9.42,7.92,1.5,13.15,13.15,0,21.07,1.5,27,2
149,71,21.92,17.26,4.66,13.15,13.15,0,30.41,4.66,27,3
3,74,8.85,2.5,6.35,13.49,13.49,0,15.99,6.35,27,3
8,74,10.21,8.37,1.84,13.49,12.97,0.52,21.34,2.36,16,2
9,74,7.35,7.35,0,13.49,13.49,0,20.84,0,26,0
10,74,13.58,9.52,4.06,13.49,13.49,0,23.01,4.06,26,3
14,74,8.13,5.68,2.45,13.49,13.49,0,19.17,2.45,26,3
21,74,19.3,12.55,6.75,13.49,13.49,0,26.04,6.75,27,5
29,74,24.58,21.88,2.7,13.49,13.49,0,35.37,2.7,26,2
33,74,13.23,13.23,0,13.49,13.49,0,26.72,0,27,0
36,74,8.3,5.94,2.36,13.49,13.49,0,19.43,2.36,28,4
37,74,8.8,7.85,0.95,13.49,13.49,0,21.34,0.95,26,1
39,74,7.81,6.65,1.16,13.49,13.49,0,20.14,1.16,26,2
46,74,24.77,19.77,5,13.49,12.97,0.52,32.74,5.52,14,3
49,74,12.68,11.67,1.01,13.49,12.97,0.52,24.64,1.53,16,2
52,74,10,7.64,2.36,13.49,12.97,0.52,20.61,2.88,13,3
53,74,7.83,6.02,1.81,13.49,13.49,0,19.51,1.81,28,2
54,74,7.17,6.62,0.55,13.49,13.49,0,20.11,0.55,26,1
57,74,9.45,6.94,2.51,13.49,12.97,0.52,19.91,3.03,13,2
58,74,14.43,11.35,3.08,13.49,12.97,0.52,24.32,3.6,16,4
59,74,9.28,7.08,2.2,13.49,12.97,0.52,20.05,2.72,14,3
60,74,17.5,15.85,1.65,13.49,12.97,0.52,28.82,2.17,15,2
62,74,10.02,8.37,1.65,13.49,12.97,0.52,21.34,2.17,15,2
67,74,16.18,12.91,3.27,13.49,12.97,0.52,25.88,3.79,15,3
71,74,13.15,12.87,0.279999999999999,13.49,13.49,0,26.36,0.279999999999999,26,1
75,74,12.92,9.65,3.27,13.49,13.49,0,23.14,3.27,28,4
76,74,16.68,13.77,2.91,13.49,12.97,0.52,26.74,3.43,14,4
79,74,26.6,16.9,9.7,13.49,13.49,0,30.39,9.7,26,4
82,74,6.65,5.1,1.55,13.49,13.49,0,18.59,1.55,27,2
87,74,18.99,14.27,4.72,13.49,12.97,0.52,27.24,5.24,15,4
88,74,6.17,6.17,0,13.49,13.49,0,19.66,0,26,0
91,74,15.89,14.82,1.07,13.49,13.49,0,28.31,1.07,26,2
93,74,6.35,4.45,1.9,13.49,13.49,0,17.94,1.9,27,2
94,74,14.73,13.11,1.62,13.49,13.49,0,26.6,1.62,27,3
102,74,21.08,16.37,4.71,13.49,12.97,0.52,29.34,5.23,14,3
103,74,11.81,9.79,2.02,13.49,13.49,0,23.28,2.02,26,3
114,74,11.25,4.4,6.85,13.49,13.49,0,17.89,6.85,26,5
119,74,12.95,11.75,1.2,13.49,13.49,0,25.24,1.2,27,2
127,74,17.33,11.03,6.3,13.49,13.49,0,24.52,6.3,27,3
132,74,11.51,10.02,1.49,13.49,13.49,0,23.51,1.49,26,3
133,74,12.8,12.25,0.550000000000001,13.49,13.49,0,25.74,0.550000000000001,28,1
136,74,16.25,14.2,2.05,13.49,12.97,0.52,27.17,2.57,15,3
139,74,13.9,10.45,3.45,13.49,13.49,0,23.94,3.45,27,3
143,74,18.72,15.15,3.57,13.49,13.49,0,28.64,3.57,26,3
145,74,12.36,11.41,0.949999999999999,13.49,13.49,0,24.9,0.949999999999999,27,1
148,74,9.42,7.92,1.5,13.49,13.49,0,21.41,1.5,27,2
149,74,21.92,17.26,4.66,13.49,13.49,0,30.75,4.66,27,3
3,75,8.85,2.5,6.35,12.92,12.32,0.600000000000001,14.82,6.95,13,3
8,75,10.21,8.37,1.84,12.92,12.92,0,21.29,1.84,27,2
9,75,7.35,7.35,0,12.92,12.92,0,20.27,0,23,0
10,75,13.58,9.52,4.06,12.92,12.32,0.600000000000001,21.84,4.66,13,3
14,75,8.13,5.68,2.45,12.92,12.92,0,18.6,2.45,23,3
21,75,19.3,12.55,6.75,12.92,12.92,0,25.47,6.75,24,5
29,75,24.58,21.88,2.7,12.92,12.92,0,34.8,2.7,23,2
33,75,13.23,13.23,0,12.92,12.92,0,26.15,0,24,0
36,75,8.3,5.94,2.36,12.92,12.92,0,18.86,2.36,25,4
37,75,8.8,7.85,0.95,12.92,12.92,0,20.77,0.95,23,1
39,75,7.81,6.65,1.16,12.92,12.32,0.600000000000001,18.97,1.76,13,2
46,75,24.77,19.77,5,12.92,12.92,0,32.69,5,24,3
49,75,12.68,11.67,1.01,12.92,12.92,0,24.59,1.01,26,2
52,75,10,7.64,2.36,12.92,12.92,0,20.56,2.36,23,3
53,75,7.83,6.02,1.81,12.92,12.92,0,18.94,1.81,25,2
54,75,7.17,6.62,0.55,12.92,12.92,0,19.54,0.55,23,1
57,75,9.45,6.94,2.51,12.92,12.92,0,19.86,2.51,23,2
58,75,14.43,11.35,3.08,12.92,12.92,0,24.27,3.08,26,4
59,75,9.28,7.08,2.2,12.92,12.92,0,20,2.2,24,3
60,75,17.5,15.85,1.65,12.92,12.11,0.81,27.96,2.46,13,2
62,75,10.02,8.37,1.65,12.92,12.92,0,21.29,1.65,25,2
67,75,16.18,12.91,3.27,12.92,12.92,0,25.83,3.27,25,3
71,75,13.15,12.87,0.279999999999999,12.92,12.92,0,25.79,0.279999999999999,23,1
74,75,13.49,12.54,0.949999999999999,12.92,12.92,0,25.46,0.949999999999999,23,1
76,75,16.68,13.77,2.91,12.92,12.92,0,26.69,2.91,24,4
79,75,26.6,16.9,9.7,12.92,12.92,0,29.82,9.7,23,4
82,75,6.65,5.1,1.55,12.92,10.21,2.71,15.31,4.26,12,2
87,75,18.99,14.27,4.72,12.92,12.92,0,27.19,4.72,25,4
88,75,6.17,6.17,0,12.92,12.92,0,19.09,0,23,0
91,75,15.89,14.82,1.07,12.92,12.92,0,27.74,1.07,23,2
93,75,6.35,4.45,1.9,12.92,12.92,0,17.37,1.9,24,2
94,75,14.73,13.11,1.62,12.92,12.92,0,26.03,1.62,24,3
102,75,21.08,16.37,4.71,12.92,12.92,0,29.29,4.71,24,3
103,75,11.81,9.79,2.02,12.92,12.92,0,22.71,2.02,23,3
114,75,11.25,4.4,6.85,12.92,12.92,0,17.32,6.85,23,5
119,75,12.95,11.75,1.2,12.92,12.92,0,24.67,1.2,24,2
127,75,17.33,11.03,6.3,12.92,12.92,0,23.95,6.3,24,3
132,75,11.51,10.02,1.49,12.92,12.92,0,22.94,1.49,23,3
133,75,12.8,12.25,0.550000000000001,12.92,12.92,0,25.17,0.550000000000001,25,1
136,75,16.25,14.2,2.05,12.92,12.92,0,27.12,2.05,25,3
139,75,13.9,10.45,3.45,12.92,12.92,0,23.37,3.45,24,3
143,75,18.72,15.15,3.57,12.92,12.92,0,28.07,3.57,23,3
145,75,12.36,11.41,0.949999999999999,12.92,10.21,2.71,21.62,3.66,12,1
148,75,9.42,7.92,1.5,12.92,10.21,2.71,18.13,4.21,12,2
149,75,21.92,17.26,4.66,12.92,10.21,2.71,27.47,7.37,12,3
3,76,8.85,2.5,6.35,16.68,16.68,0,19.18,6.35,24,3
8,76,10.21,8.37,1.84,16.68,16.16,0.52,24.53,2.36,16,2
9,76,7.35,7.35,0,16.68,16.68,0,24.03,0,23,0
10,76,13.58,9.52,4.06,16.68,16.68,0,26.2,4.06,23,3
14,76,8.13,5.68,2.45,16.68,16.68,0,22.36,2.45,23,3
21,76,19.3,12.55,6.75,16.68,16.68,0,29.23,6.75,24,5
29,76,24.58,21.88,2.7,16.68,16.68,0,38.56,2.7,23,2
33,76,13.23,13.23,0,16.68,16.68,0,29.91,0,24,0
36,76,8.3,5.94,2.36,16.68,16.68,0,22.62,2.36,25,4
37,76,8.8,7.85,0.95,16.68,16.68,0,24.53,0.95,23,1
39,76,7.81,6.65,1.16,16.68,16.68,0,23.33,1.16,23,2
46,76,24.77,19.77,5,16.68,16.16,0.52,35.93,5.52,14,3
49,76,12.68,11.67,1.01,16.68,16.16,0.52,27.83,1.53,16,2
52,76,10,7.64,2.36,16.68,16.16,0.52,23.8,2.88,13,3
53,76,7.83,6.02,1.81,16.68,16.68,0,22.7,1.81,25,2
54,76,7.17,6.62,0.55,16.68,16.68,0,23.3,0.55,23,1
57,76,9.45,6.94,2.51,16.68,16.16,0.52,23.1,3.03,13,2
58,76,14.43,11.35,3.08,16.68,16.16,0.52,27.51,3.6,16,4
59,76,9.28,7.08,2.2,16.68,16.16,0.52,23.24,2.72,14,3
60,76,17.5,15.85,1.65,16.68,16.68,0,32.53,1.65,25,2
62,76,10.02,8.37,1.65,16.68,16.16,0.52,24.53,2.17,15,2
67,76,16.18,12.91,3.27,16.68,16.16,0.52,29.07,3.79,15,3
71,76,13.15,12.87,0.279999999999999,16.68,16.68,0,29.55,0.279999999999999,23,1
74,76,13.49,12.54,0.949999999999999,16.68,16.16,0.52,28.7,1.47,13,1
75,76,12.92,9.65,3.27,16.68,16.68,0,26.33,3.27,25,4
79,76,26.6,16.9,9.7,16.68,16.68,0,33.58,9.7,23,4
82,76,6.65,5.1,1.55,16.68,16.68,0,21.78,1.55,24,2
87,76,18.99,14.27,4.72,16.68,16.16,0.52,30.43,5.24,15,4
88,76,6.17,6.17,0,16.68,16.68,0,22.85,0,23,0
91,76,15.89,14.82,1.07,16.68,16.68,0,31.5,1.07,23,2
93,76,6.35,4.45,1.9,16.68,16.68,0,21.13,1.9,24,2
94,76,14.73,13.11,1.62,16.68,16.68,0,29.79,1.62,24,3
102,76,21.08,16.37,4.71,16.68,16.68,0,33.05,4.71,24,3
103,76,11.81,9.79,2.02,16.68,16.68,0,26.47,2.02,23,3
114,76,11.25,4.4,6.85,16.68,16.68,0,21.08,6.85,23,5
119,76,12.95,11.75,1.2,16.68,16.68,0,28.43,1.2,24,2
127,76,17.33,11.03,6.3,16.68,16.68,0,27.71,6.3,24,3
132,76,11.51,10.02,1.49,16.68,16.68,0,26.7,1.49,23,3
133,76,12.8,12.25,0.550000000000001,16.68,16.68,0,28.93,0.550000000000001,25,1
136,76,16.25,14.2,2.05,16.68,16.68,0,30.88,2.05,25,3
139,76,13.9,10.45,3.45,16.68,16.68,0,27.13,3.45,24,3
143,76,18.72,15.15,3.57,16.68,16.68,0,31.83,3.57,23,3
145,76,12.36,11.41,0.949999999999999,16.68,16.68,0,28.09,0.949999999999999,24,1
148,76,9.42,7.92,1.5,16.68,16.68,0,24.6,1.5,24,2
149,76,21.92,17.26,4.66,16.68,16.68,0,33.94,4.66,24,3
3,79,8.85,2.5,6.35,26.6,26.6,0,29.1,6.35,23,3
8,79,10.21,8.37,1.84,26.6,26.6,0,34.97,1.84,26,2
9,79,7.35,7.35,0,26.6,26.6,0,33.95,0,22,0
10,79,13.58,9.52,4.06,26.6,26.6,0,36.12,4.06,22,3
14,79,8.13,5.68,2.45,26.6,26.6,0,32.28,2.45,22,3
21,79,19.3,12.55,6.75,26.6,26.6,0,39.15,6.75,14,5
29,79,24.58,21.88,2.7,26.6,26.6,0,48.48,2.7,22,2
33,79,13.23,13.23,0,26.6,26.6,0,39.83,0,23,0
36,79,8.3,5.94,2.36,26.6,26.6,0,32.54,2.36,24,4
37,79,8.8,7.85,0.95,26.6,26.6,0,34.45,0.95,22,1
39,79,7.81,6.65,1.16,26.6,26.6,0,33.25,1.16,22,2
46,79,24.77,19.77,5,26.6,26.6,0,46.37,5,23,3
49,79,12.68,11.67,1.01,26.6,26.6,0,38.27,1.01,25,2
52,79,10,7.64,2.36,26.6,26.6,0,34.24,2.36,22,3
53,79,7.83,6.02,1.81,26.6,26.6,0,32.62,1.81,24,2
54,79,7.17,6.62,0.55,26.6,26.6,0,33.22,0.55,22,1
57,79,9.45,6.94,2.51,26.6,26.6,0,33.54,2.51,22,2
58,79,14.43,11.35,3.08,26.6,26.6,0,37.95,3.08,25,4
59,79,9.28,7.08,2.2,26.6,26.6,0,33.68,2.2,23,3
60,79,17.5,15.85,1.65,26.6,26.6,0,42.45,1.65,24,2
62,79,10.02,8.37,1.65,26.6,26.6,0,34.97,1.65,24,2
67,79,16.18,12.91,3.27,26.6,26.6,0,39.51,3.27,24,3
71,79,13.15,12.87,0.279999999999999,26.6,26.6,0,39.47,0.279999999999999,22,1
74,79,13.49,12.54,0.949999999999999,26.6,26.6,0,39.14,0.949999999999999,22,1
75,79,12.92,9.65,3.27,26.6,26.6,0,36.25,3.27,24,4
76,79,16.68,13.77,2.91,26.6,26.6,0,40.37,2.91,23,4
82,79,6.65,5.1,1.55,26.6,26.6,0,31.7,1.55,23,2
87,79,18.99,14.27,4.72,26.6,26.6,0,40.87,4.72,24,4
88,79,6.17,6.17,0,26.6,26.6,0,32.77,0,13,0
91,79,15.89,14.82,1.07,26.6,26.6,0,41.42,1.07,22,2
93,79,6.35,4.45,1.9,26.6,26.6,0,31.05,1.9,23,2
94,79,14.73,13.11,1.62,26.6,26.6,0,39.71,1.62,23,3
102,79,21.08,16.37,4.71,26.6,26.6,0,42.97,4.71,23,3
103,79,11.81,9.79,2.02,26.6,26.6,0,36.39,2.02,22,3
114,79,11.25,4.4,6.85,26.6,26.6,0,31,6.85,22,5
119,79,12.95,11.75,1.2,26.6,26.6,0,38.35,1.2,23,2
127,79,17.33,11.03,6.3,26.6,26.6,0,37.63,6.3,23,3
