Meal1_ID,Meal2_ID,M1_cost,M1_newcost,M1_savings,M2_cost,M2_newcost,M2_savings,Total_cost,Total_Savings,Total leftovers,no.custinginm1
36,76,8.3,5.94,2.36,16.68,16.68,0,22.62,2.36,23,4
148,94,9.42,7.92,1.5,14.73,14.73,0,22.65,1.5,25,2
33,148,13.23,13.23,0,9.42,9.42,0,22.65,0,26,0
52,107,10,7.64,2.36,15.02,15.02,0,22.66,2.36,23,3
72,91,7.72,6.77,0.95,15.89,15.89,0,22.66,0.95,23,1
145,114,12.36,11.41,0.949999999999999,11.25,11.25,0,22.66,0.949999999999999,13,1
114,92,11.25,4.4,6.85,18.27,18.27,0,22.67,6.85,26,5
10,71,13.58,9.52,4.06,13.15,13.15,0,22.67,4.06,26,3
75,23,12.92,9.65,3.27,13.02,13.02,0,22.67,3.27,26,4
33,57,13.23,13.23,0,9.45,9.45,0,22.68,0,25,0
102,69,21.08,16.37,4.71,6.33,6.33,0,22.7,4.71,26,3
76,57,16.68,13.77,2.91,9.45,8.93,0.52,22.7,3.43,14,4
53,76,7.83,6.02,1.81,16.68,16.68,0,22.7,1.81,24,2
132,49,11.51,10.02,1.49,12.68,12.68,0,22.7,1.49,26,3
103,75,11.81,9.79,2.02,12.92,12.92,0,22.71,2.02,22,3
26,74,10.72,9.22,1.5,13.49,13.49,0,22.71,1.5,28,2
92,82,18.27,16.07,2.2,6.65,6.65,0,22.72,2.2,26,2
103,119,11.81,9.79,2.02,12.95,12.95,0,22.74,2.02,24,3
10,33,13.58,9.52,4.06,13.23,13.23,0,22.75,4.06,28,3
21,8,19.3,12.55,6.75,10.21,10.21,0,22.76,6.75,27,5
5,59,16.44,13.48,2.96,9.28,9.28,0,22.76,2.96,24,3
149,3,21.92,17.26,4.66,8.85,5.5,3.35,22.76,8.01,14,3
75,71,12.92,9.65,3.27,13.15,13.15,0,22.8,3.27,27,4
60,131,17.5,15.85,1.65,6.95,6.95,0,22.8,1.65,29,2
26,10,10.72,9.22,1.5,13.58,13.58,0,22.8,1.5,25,2
54,67,7.17,6.62,0.55,16.18,16.18,0,22.8,0.55,24,1
102,56,21.08,16.37,4.71,6.44,6.44,0,22.81,4.71,24,3
139,145,13.9,10.45,3.45,12.36,12.36,0,22.81,3.45,28,3
103,23,11.81,9.79,2.02,13.02,13.02,0,22.81,2.02,25,3
132,133,11.51,10.02,1.49,12.8,12.8,0,22.82,1.49,28,3
39,67,7.81,6.65,1.16,16.18,16.18,0,22.83,1.16,24,2
8,67,10.21,8.37,1.84,16.18,14.46,1.72,22.83,3.56,14,2
62,67,10.02,8.37,1.65,16.18,14.46,1.72,22.83,3.37,13,2
127,103,17.33,11.03,6.3,11.81,11.81,0,22.84,6.3,22,3
58,132,14.43,11.35,3.08,11.51,11.51,0,22.86,3.08,23,4
31,87,4.82,3.87,0.95,18.99,18.99,0,22.86,0.95,23,1
143,72,18.72,15.15,3.57,7.72,7.72,0,22.87,3.57,13,3
37,107,8.8,7.85,0.95,15.02,15.02,0,22.87,0.95,23,1
71,52,13.15,12.87,0.279999999999999,10,10,0,22.87,0.279999999999999,23,1
54,136,7.17,6.62,0.55,16.25,16.25,0,22.87,0.55,24,1
75,33,12.92,9.65,3.27,13.23,13.23,0,22.88,3.27,29,4
71,62,13.15,12.87,0.279999999999999,10.02,10.02,0,22.89,0.279999999999999,25,1
92,36,18.27,16.07,2.2,8.3,6.83,1.47,22.9,3.67,12,2
5,148,16.44,13.48,2.96,9.42,9.42,0,22.9,2.96,27,3
49,114,12.68,11.67,1.01,11.25,11.25,0,22.92,1.01,23,2
145,132,12.36,11.41,0.949999999999999,11.51,11.51,0,22.92,0.949999999999999,23,1
5,57,16.44,13.48,2.96,9.45,9.45,0,22.93,2.96,26,3
103,71,11.81,9.79,2.02,13.15,13.15,0,22.94,2.02,26,3
148,107,9.42,7.92,1.5,15.02,15.02,0,22.94,1.5,24,2
132,75,11.51,10.02,1.49,12.92,12.92,0,22.94,1.49,22,3
72,67,7.72,6.77,0.95,16.18,16.18,0,22.95,0.95,24,1
143,39,18.72,15.15,3.57,7.81,7.81,0,22.96,3.57,24,3
132,119,11.51,10.02,1.49,12.95,12.95,0,22.97,1.49,24,3
133,26,12.8,12.25,0.550000000000001,10.72,10.72,0,22.97,0.550000000000001,27,1
143,53,18.72,15.15,3.57,7.83,7.83,0,22.98,3.57,26,3
136,37,16.25,14.2,2.05,8.8,8.8,0,23,2.05,28,3
119,114,12.95,11.75,1.2,11.25,11.25,0,23,1.2,21,2
10,74,13.58,9.52,4.06,13.49,13.49,0,23.01,4.06,27,3
14,127,8.13,5.68,2.45,17.33,17.33,0,23.01,2.45,22,3
52,91,10,7.64,2.36,15.89,15.37,0.52,23.01,2.88,12,3
102,82,21.08,16.37,4.71,6.65,6.65,0,23.02,4.71,26,3
103,33,11.81,9.79,2.02,13.23,13.23,0,23.02,2.02,28,3
72,136,7.72,6.77,0.95,16.25,16.25,0,23.02,0.95,24,1
92,131,18.27,16.07,2.2,6.95,6.95,0,23.02,2.2,28,2
93,102,6.35,4.45,1.9,21.08,18.58,2.5,23.03,4.4,14,2
132,23,11.51,10.02,1.49,13.02,13.02,0,23.04,1.49,25,3
136,3,16.25,14.2,2.05,8.85,8.85,0,23.05,2.05,27,3
54,5,7.17,6.62,0.55,16.44,16.44,0,23.06,0.55,24,1
87,37,18.99,14.27,4.72,8.8,8.8,0,23.07,4.72,28,4
71,8,13.15,12.87,0.279999999999999,10.21,10.21,0,23.08,0.279999999999999,27,1
39,5,7.81,6.65,1.16,16.44,16.44,0,23.09,1.16,24,2
57,76,9.45,6.94,2.51,16.68,16.16,0.52,23.1,3.03,12,2
8,94,10.21,8.37,1.84,14.73,14.73,0,23.1,1.84,27,2
62,94,10.02,8.37,1.65,14.73,14.73,0,23.1,1.65,25,2
94,52,14.73,13.11,1.62,10,10,0,23.11,1.62,24,3
114,143,11.25,4.4,6.85,18.72,18.72,0,23.12,6.85,23,5
26,139,10.72,9.22,1.5,13.9,13.9,0,23.12,1.5,24,2
87,3,18.99,14.27,4.72,8.85,8.85,0,23.12,4.72,27,4
139,49,13.9,10.45,3.45,12.68,12.68,0,23.13,3.45,27,3
94,62,14.73,13.11,1.62,10.02,10.02,0,23.13,1.62,26,3
75,74,12.92,9.65,3.27,13.49,13.49,0,23.14,3.27,28,4
58,103,14.43,11.35,3.08,11.81,11.81,0,23.16,3.08,23,4
93,143,6.35,4.45,1.9,18.72,18.72,0,23.17,1.9,24,2
132,71,11.51,10.02,1.49,13.15,13.15,0,23.17,1.49,26,3
31,21,4.82,3.87,0.95,19.3,19.3,0,23.17,0.95,19,1
14,60,8.13,5.68,2.45,17.5,17.5,0,23.18,2.45,26,3
49,132,12.68,11.67,1.01,11.51,11.51,0,23.18,1.01,24,2
76,148,16.68,13.77,2.91,9.42,9.42,0,23.19,2.91,27,4
57,136,9.45,6.94,2.51,16.25,16.25,0,23.19,2.51,24,2
149,61,21.92,17.26,4.66,5.93,5.93,0,23.19,4.66,26,3
87,57,18.99,14.27,4.72,9.45,8.93,0.52,23.2,5.24,15,4
72,5,7.72,6.77,0.95,16.44,16.44,0,23.21,0.95,24,1
143,59,18.72,15.15,3.57,9.28,8.06,1.22,23.21,4.79,12,3
145,103,12.36,11.41,0.949999999999999,11.81,11.81,0,23.22,0.949999999999999,23,1
33,52,13.23,13.23,0,10,10,0,23.23,0,23,0
75,10,12.92,9.65,3.27,13.58,13.58,0,23.23,3.27,25,4
59,76,9.28,7.08,2.2,16.68,16.16,0.52,23.24,2.72,12,3
92,54,18.27,16.07,2.2,7.17,7.17,0,23.24,2.2,28,2
133,132,12.8,12.25,0.550000000000001,11.51,10.99,0.52,23.24,1.07,12,1
9,91,7.35,7.35,0,15.89,15.89,0,23.24,0,23,0
139,133,13.9,10.45,3.45,12.8,12.8,0,23.25,3.45,29,3
76,52,16.68,13.77,2.91,10,9.48,0.52,23.25,3.43,13,4
132,33,11.51,10.02,1.49,13.23,13.23,0,23.25,1.49,28,3
33,62,13.23,13.23,0,10.02,10.02,0,23.25,0,25,0
119,132,12.95,11.75,1.2,11.51,11.51,0,23.26,1.2,22,2
74,26,13.49,12.54,0.949999999999999,10.72,10.72,0,23.26,0.949999999999999,27,1
36,127,8.3,5.94,2.36,17.33,17.33,0,23.27,2.36,12,4
21,26,19.3,12.55,6.75,10.72,10.72,0,23.27,6.75,26,5
143,14,18.72,15.15,3.57,8.13,8.13,0,23.28,3.57,23,3
103,74,11.81,9.79,2.02,13.49,13.49,0,23.28,2.02,27,3
54,76,7.17,6.62,0.55,16.68,16.68,0,23.3,0.55,22,1
149,82,21.92,17.26,4.66,6.65,6.05,0.600000000000001,23.31,5.26,14,3
102,131,21.08,16.37,4.71,6.95,6.95,0,23.32,4.71,28,3
94,8,14.73,13.11,1.62,10.21,10.21,0,23.32,1.62,28,3
39,76,7.81,6.65,1.16,16.68,16.68,0,23.33,1.16,22,2
59,136,9.28,7.08,2.2,16.25,16.25,0,23.33,2.2,24,3
143,148,18.72,15.15,3.57,9.42,8.19,1.23,23.34,4.8,13,3
53,127,7.83,6.02,1.81,17.33,17.33,0,23.35,1.81,24,2
8,60,10.21,8.37,1.84,17.5,15,2.5,23.37,4.34,16,2
139,75,13.9,10.45,3.45,12.92,12.92,0,23.37,3.45,23,3
103,10,11.81,9.79,2.02,13.58,13.58,0,23.37,2.02,24,3
82,92,6.65,5.1,1.55,18.27,18.27,0,23.37,1.55,26,2
57,5,9.45,6.94,2.51,16.44,16.44,0,23.38,2.51,24,2
67,74,16.18,12.91,3.27,13.49,10.47,3.02,23.38,6.29,15,3
8,107,10.21,8.37,1.84,15.02,15.02,0,23.39,1.84,14,2
62,107,10.02,8.37,1.65,15.02,15.02,0,23.39,1.65,24,2
114,87,11.25,4.4,6.85,18.99,18.99,0,23.39,6.85,23,5
127,145,17.33,11.03,6.3,12.36,12.36,0,23.39,6.3,27,3
76,49,16.68,13.77,2.91,12.68,9.63,3.05,23.4,5.96,13,4
132,139,11.51,10.02,1.49,13.9,13.38,0.52,23.4,2.01,12,3
10,139,13.58,9.52,4.06,13.9,13.9,0,23.42,4.06,23,3
92,9,18.27,16.07,2.2,7.35,7.35,0,23.42,2.2,29,2
149,88,21.92,17.26,4.66,6.17,6.17,0,23.43,4.66,28,3
33,8,13.23,13.23,0,10.21,10.21,0,23.44,0,27,0
36,60,8.3,5.94,2.36,17.5,17.5,0,23.44,2.36,27,4
93,87,6.35,4.45,1.9,18.99,18.99,0,23.44,1.9,24,2
143,36,18.72,15.15,3.57,8.3,8.3,0,23.45,3.57,22,3
72,76,7.72,6.77,0.95,16.68,16.68,0,23.45,0.95,22,1
139,23,13.9,10.45,3.45,13.02,13.02,0,23.47,3.45,26,3
5,52,16.44,13.48,2.96,10,10,0,23.48,2.96,24,3
49,103,12.68,11.67,1.01,11.81,11.81,0,23.48,1.01,24,2
133,114,12.8,12.25,0.550000000000001,11.25,11.25,0,23.5,0.550000000000001,22,1
132,74,11.51,10.02,1.49,13.49,13.49,0,23.51,1.49,27,3
59,5,9.28,7.08,2.2,16.44,16.44,0,23.52,2.2,24,3
53,60,7.83,6.02,1.81,17.5,17.5,0,23.52,1.81,28,2
9,67,7.35,7.35,0,16.18,16.18,0,23.53,0,24,0
102,54,21.08,16.37,4.71,7.17,7.17,0,23.54,4.71,28,3
75,139,12.92,9.65,3.27,13.9,13.9,0,23.55,3.27,24,4
119,103,12.95,11.75,1.2,11.81,11.81,0,23.56,1.2,22,2
60,72,17.5,15.85,1.65,7.72,7.72,0,23.57,1.65,28,2
3,102,8.85,2.5,6.35,21.08,21.08,0,23.58,6.35,26,3
71,26,13.15,12.87,0.279999999999999,10.72,10.72,0,23.59,0.279999999999999,26,1
149,69,21.92,17.26,4.66,6.33,6.33,0,23.59,4.66,26,3
139,71,13.9,10.45,3.45,13.15,13.15,0,23.6,3.45,27,3
132,10,11.51,10.02,1.49,13.58,13.58,0,23.6,1.49,24,3
149,93,21.92,17.26,4.66,6.35,6.35,0,23.61,4.66,26,3
8,5,10.21,8.37,1.84,16.44,15.24,1.2,23.61,3.04,15,2
136,148,16.25,14.2,2.05,9.42,9.42,0,23.62,2.05,28,3
67,26,16.18,12.91,3.27,10.72,10.72,0,23.63,3.27,28,3
136,57,16.25,14.2,2.05,9.45,9.45,0,23.65,2.05,27,3
26,58,10.72,9.22,1.5,14.43,14.43,0,23.65,1.5,23,2
5,49,16.44,13.48,2.96,12.68,10.18,2.5,23.66,5.46,14,3
60,39,17.5,15.85,1.65,7.81,7.81,0,23.66,1.65,26,2
139,33,13.9,10.45,3.45,13.23,13.23,0,23.68,3.45,29,3
60,53,17.5,15.85,1.65,7.83,7.83,0,23.68,1.65,28,2
103,139,11.81,9.79,2.02,13.9,13.9,0,23.69,2.02,23,3
87,148,18.99,14.27,4.72,9.42,9.42,0,23.69,4.72,28,4
114,21,11.25,4.4,6.85,19.3,19.3,0,23.7,6.85,19,5
149,56,21.92,17.26,4.66,6.44,6.44,0,23.7,4.66,24,3
127,49,17.33,11.03,6.3,12.68,12.68,0,23.71,6.3,26,3
58,145,14.43,11.35,3.08,12.36,12.36,0,23.71,3.08,28,4
37,91,8.8,7.85,0.95,15.89,15.89,0,23.74,0.95,23,1
8,91,10.21,8.37,1.84,15.89,15.37,0.52,23.74,2.36,14,2
62,91,10.02,8.37,1.65,15.89,15.37,0.52,23.74,2.17,13,2
87,52,18.99,14.27,4.72,10,9.48,0.52,23.75,5.24,14,4
93,21,6.35,4.45,1.9,19.3,19.3,0,23.75,1.9,20,2
145,136,12.36,11.41,0.949999999999999,16.25,12.34,3.91,23.75,4.86,12,1
92,72,18.27,16.07,2.2,7.72,7.72,0,23.79,2.2,27,2
74,114,13.49,12.54,0.949999999999999,11.25,11.25,0,23.79,0.949999999999999,22,1
21,114,19.3,12.55,6.75,11.25,11.25,0,23.8,6.75,21,5
52,76,10,7.64,2.36,16.68,16.16,0.52,23.8,2.88,12,3
148,91,9.42,7.92,1.5,15.89,15.89,0,23.81,1.5,24,2
3,149,8.85,2.5,6.35,21.92,21.32,0.600000000000001,23.82,6.95,12,3
82,143,6.65,5.1,1.55,18.72,18.72,0,23.82,1.55,23,2
127,133,17.33,11.03,6.3,12.8,12.8,0,23.83,6.3,28,3
136,49,16.25,14.2,2.05,12.68,9.63,3.05,23.83,5.1,14,3
94,26,14.73,13.11,1.62,10.72,10.72,0,23.83,1.62,27,3
92,39,18.27,16.07,2.2,7.81,7.81,0,23.88,2.2,25,2
52,136,10,7.64,2.36,16.25,16.25,0,23.89,2.36,24,3
58,136,14.43,11.35,3.08,16.25,12.55,3.7,23.9,6.78,13,4
92,53,18.27,16.07,2.2,7.83,7.83,0,23.9,2.2,27,2
87,49,18.99,14.27,4.72,12.68,9.63,3.05,23.9,7.77,14,4
139,74,13.9,10.45,3.45,13.49,13.49,0,23.94,3.45,28,3
127,75,17.33,11.03,6.3,12.92,12.92,0,23.95,6.3,22,3
10,58,13.58,9.52,4.06,14.43,14.43,0,23.95,4.06,22,3
143,37,18.72,15.15,3.57,8.8,8.8,0,23.95,3.57,26,3
14,92,8.13,5.68,2.45,18.27,18.27,0,23.95,2.45,26,3
54,127,7.17,6.62,0.55,17.33,17.33,0,23.95,0.55,22,1
33,26,13.23,13.23,0,10.72,10.72,0,23.95,0,26,0
26,94,10.72,9.22,1.5,14.73,14.73,0,23.95,1.5,25,2
127,119,17.33,11.03,6.3,12.95,12.95,0,23.98,6.3,24,3
39,127,7.81,6.65,1.16,17.33,17.33,0,23.98,1.16,11,2
60,14,17.5,15.85,1.65,8.13,8.13,0,23.98,1.65,25,2
143,3,18.72,15.15,3.57,8.85,8.85,0,24,3.57,25,3
37,67,8.8,7.85,0.95,16.18,16.18,0,24.03,0.95,24,1
139,10,13.9,10.45,3.45,13.58,13.58,0,24.03,3.45,25,3
49,145,12.68,11.67,1.01,12.36,12.36,0,24.03,1.01,29,2
9,76,7.35,7.35,0,16.68,16.68,0,24.03,0,22,0
127,23,17.33,11.03,6.3,13.02,13.02,0,24.05,6.3,25,3
74,132,13.49,12.54,0.949999999999999,11.51,11.51,0,24.05,0.949999999999999,23,1
21,132,19.3,12.55,6.75,11.51,11.51,0,24.06,6.75,22,5
133,103,12.8,12.25,0.550000000000001,11.81,11.81,0,24.06,0.550000000000001,23,1
75,58,12.92,9.65,3.27,14.43,14.43,0,24.08,3.27,23,4
52,5,10,7.64,2.36,16.44,16.44,0,24.08,2.36,24,3
58,5,14.43,11.35,3.08,16.44,12.74,3.7,24.09,6.78,13,4
102,72,21.08,16.37,4.71,7.72,7.72,0,24.09,4.71,27,3
82,87,6.65,5.1,1.55,18.99,18.99,0,24.09,1.55,23,2
145,49,12.36,11.41,0.949999999999999,12.68,12.68,0,24.09,0.949999999999999,27,1
72,127,7.72,6.77,0.95,17.33,17.33,0,24.1,0.95,22,1
37,136,8.8,7.85,0.95,16.25,16.25,0,24.1,0.95,24,1
148,67,9.42,7.92,1.5,16.18,16.18,0,24.1,1.5,25,2
119,145,12.95,11.75,1.2,12.36,12.36,0,24.11,1.2,27,2
71,114,13.15,12.87,0.279999999999999,11.25,11.25,0,24.12,0.279999999999999,21,1
54,60,7.17,6.62,0.55,17.5,17.5,0,24.12,0.55,26,1
60,62,17.5,15.85,1.65,10.02,8.3,1.72,24.15,3.37,14,2
58,133,14.43,11.35,3.08,12.8,12.8,0,24.15,3.08,29,4
60,36,17.5,15.85,1.65,8.3,8.3,0,24.15,1.65,24,2
39,60,7.81,6.65,1.16,17.5,17.5,0,24.15,1.16,26,2
67,114,16.18,12.91,3.27,11.25,11.25,0,24.16,3.27,23,3
46,78,24.77,19.77,5,4.4,4.4,0,24.17,5,28,3
127,71,17.33,11.03,6.3,13.15,13.15,0,24.18,6.3,26,3
102,39,21.08,16.37,4.71,7.81,7.81,0,24.18,4.71,25,3
102,53,21.08,16.37,4.71,7.83,7.83,0,24.2,4.71,27,3
5,26,16.44,13.48,2.96,10.72,10.72,0,24.2,2.96,27,3
136,52,16.25,14.2,2.05,10,10,0,24.2,2.05,25,3
92,14,18.27,16.07,2.2,8.13,8.13,0,24.2,2.2,24,2
149,131,21.92,17.26,4.66,6.95,6.95,0,24.21,4.66,28,3
57,87,9.45,6.94,2.51,18.99,17.27,1.72,24.21,4.23,12,2
36,92,8.3,5.94,2.36,18.27,18.27,0,24.21,2.36,15,4
145,133,12.36,11.41,0.949999999999999,12.8,12.8,0,24.21,0.949999999999999,29,1
103,58,11.81,9.79,2.02,14.43,14.43,0,24.22,2.02,22,3
49,136,12.68,11.67,1.01,16.25,12.55,3.7,24.22,4.71,14,2
76,74,16.68,13.77,2.91,13.49,10.47,3.02,24.24,5.93,14,4
26,107,10.72,9.22,1.5,15.02,15.02,0,24.24,1.5,12,2
10,94,13.58,9.52,4.06,14.73,14.73,0,24.25,4.06,24,3
127,33,17.33,11.03,6.3,13.23,13.23,0,24.26,6.3,28,3
58,75,14.43,11.35,3.08,12.92,12.92,0,24.27,3.08,23,4
57,127,9.45,6.94,2.51,17.33,17.33,0,24.27,2.51,22,2
72,60,7.72,6.77,0.95,17.5,17.5,0,24.27,0.95,26,1
37,5,8.8,7.85,0.95,16.44,16.44,0,24.29,0.95,24,1
53,92,7.83,6.02,1.81,18.27,18.27,0,24.29,1.81,28,2
58,119,14.43,11.35,3.08,12.95,12.95,0,24.3,3.08,25,4
92,37,18.27,16.07,2.2,8.8,8.28,0.52,24.35,2.72,14,2
74,103,13.49,12.54,0.949999999999999,11.81,11.81,0,24.35,0.949999999999999,23,1
59,87,9.28,7.08,2.2,18.99,17.27,1.72,24.35,3.92,12,3
21,103,19.3,12.55,6.75,11.81,11.81,0,24.36,6.75,22,5
94,114,14.73,13.11,1.62,11.25,11.25,0,24.36,1.62,22,3
148,5,9.42,7.92,1.5,16.44,16.44,0,24.36,1.5,25,2
145,119,12.36,11.41,0.949999999999999,12.95,12.95,0,24.36,0.949999999999999,25,1
58,23,14.43,11.35,3.08,13.02,13.02,0,24.37,3.08,13,4
71,132,13.15,12.87,0.279999999999999,11.51,11.51,0,24.38,0.279999999999999,22,1
75,94,12.92,9.65,3.27,14.73,14.73,0,24.38,3.27,25,4
49,58,12.68,11.67,1.01,14.43,12.71,1.72,24.38,2.73,13,2
14,143,8.13,5.68,2.45,18.72,18.72,0,24.4,2.45,23,3
82,21,6.65,5.1,1.55,19.3,19.3,0,24.4,1.55,19,2
59,127,9.28,7.08,2.2,17.33,17.33,0,24.41,2.2,22,3
49,5,12.68,11.67,1.01,16.44,12.74,3.7,24.41,4.71,13,2
67,132,16.18,12.91,3.27,11.51,11.51,0,24.42,3.27,24,3
149,54,21.92,17.26,4.66,7.17,7.17,0,24.43,4.66,28,3
119,49,12.95,11.75,1.2,12.68,12.68,0,24.43,1.2,26,2
145,23,12.36,11.41,0.949999999999999,13.02,13.02,0,24.43,0.949999999999999,26,1
57,60,9.45,6.94,2.51,17.5,17.5,0,24.44,2.51,26,2
132,58,11.51,10.02,1.49,14.43,14.43,0,24.45,1.49,22,3
149,39,21.92,17.26,4.66,7.81,7.21,0.6,24.47,5.26,13,3
49,133,12.68,11.67,1.01,12.8,12.8,0,24.47,1.01,30,2
33,114,13.23,13.23,0,11.25,11.25,0,24.48,0,21,0
76,26,16.68,13.77,2.91,10.72,10.72,0,24.49,2.91,27,4
58,71,14.43,11.35,3.08,13.15,13.15,0,24.5,3.08,27,4
136,133,16.25,14.2,2.05,12.8,10.3,2.5,24.5,4.55,17,3
10,60,13.58,9.52,4.06,17.5,15,2.5,24.52,6.56,14,3
127,74,17.33,11.03,6.3,13.49,13.49,0,24.52,6.3,27,3
36,102,8.3,5.94,2.36,21.08,18.58,2.5,24.52,4.86,14,4
103,94,11.81,9.79,2.02,14.73,14.73,0,24.52,2.02,24,3
37,76,8.8,7.85,0.95,16.68,16.68,0,24.53,0.95,22,1
8,76,10.21,8.37,1.84,16.68,16.16,0.52,24.53,2.36,14,2
62,76,10.02,8.37,1.65,16.68,16.16,0.52,24.53,2.17,13,2
10,107,13.58,9.52,4.06,15.02,15.02,0,24.54,4.06,23,3
119,133,12.95,11.75,1.2,12.8,12.8,0,24.55,1.2,28,2
145,71,12.36,11.41,0.949999999999999,13.15,13.15,0,24.56,0.949999999999999,27,1
58,33,14.43,11.35,3.08,13.23,13.23,0,24.58,3.08,29,4
59,60,9.28,7.08,2.2,17.5,17.5,0,24.58,2.2,26,3
46,31,24.77,19.77,5,4.82,4.82,0,24.59,5,27,3
133,136,12.8,12.25,0.550000000000001,16.25,12.34,3.91,24.59,4.46,11,1
49,75,12.68,11.67,1.01,12.92,12.92,0,24.59,1.01,24,2
143,57,18.72,15.15,3.57,9.45,9.45,0,24.6,3.57,25,3
148,76,9.42,7.92,1.5,16.68,16.68,0,24.6,1.5,23,2
127,10,17.33,11.03,6.3,13.58,13.58,0,24.61,6.3,24,3
149,9,21.92,17.26,4.66,7.35,7.35,0,24.61,4.66,29,3
133,145,12.8,12.25,0.550000000000001,12.36,12.36,0,24.61,0.550000000000001,28,1
94,132,14.73,13.11,1.62,11.51,11.51,0,24.62,1.62,23,3
49,119,12.68,11.67,1.01,12.95,12.95,0,24.62,1.01,26,2
145,33,12.36,11.41,0.949999999999999,13.23,13.23,0,24.64,0.949999999999999,29,1
60,37,17.5,15.85,1.65,8.8,8.8,0,24.65,1.65,28,2
36,143,8.3,5.94,2.36,18.72,18.72,0,24.66,2.36,24,4
136,74,16.25,14.2,2.05,13.49,10.47,3.02,24.67,5.07,15,3
102,36,21.08,16.37,4.71,8.3,8.3,0,24.67,4.71,23,3
75,107,12.92,9.65,3.27,15.02,15.02,0,24.67,3.27,24,4
14,87,8.13,5.68,2.45,18.99,18.99,0,24.67,2.45,23,3
119,75,12.95,11.75,1.2,12.92,12.92,0,24.67,1.2,22,2
71,103,13.15,12.87,0.279999999999999,11.81,11.81,0,24.68,0.279999999999999,22,1
9,127,7.35,7.35,0,17.33,17.33,0,24.68,0,22,0
49,23,12.68,11.67,1.01,13.02,13.02,0,24.69,1.01,14,2
60,3,17.5,15.85,1.65,8.85,8.85,0,24.7,1.65,27,2
67,103,16.18,12.91,3.27,11.81,11.81,0,24.72,3.27,24,3
5,114,16.44,13.48,2.96,11.25,11.25,0,24.73,2.96,22,3
53,143,7.83,6.02,1.81,18.72,18.72,0,24.74,1.81,25,2
33,132,13.23,13.23,0,11.51,11.51,0,24.74,0,22,0
87,74,18.99,14.27,4.72,13.49,10.47,3.02,24.74,7.74,15,4
132,94,11.51,10.02,1.49,14.73,14.73,0,24.75,1.49,24,3
119,23,12.95,11.75,1.2,13.02,13.02,0,24.77,1.2,25,2
103,107,11.81,9.79,2.02,15.02,15.02,0,24.81,2.02,23,3
49,71,12.68,11.67,1.01,13.15,13.15,0,24.82,1.01,28,2
139,58,13.9,10.45,3.45,14.43,14.43,0,24.88,3.45,23,3
54,92,7.17,6.62,0.55,18.27,18.27,0,24.89,0.55,26,1
119,71,12.95,11.75,1.2,13.15,13.15,0,24.9,1.2,26,2
49,33,12.68,11.67,1.01,13.23,13.23,0,24.9,1.01,30,2
145,74,12.36,11.41,0.949999999999999,13.49,13.49,0,24.9,0.949999999999999,28,1
74,145,13.49,12.54,0.949999999999999,12.36,12.36,0,24.9,0.949999999999999,28,1
21,145,19.3,12.55,6.75,12.36,12.36,0,24.91,6.75,27,5
52,87,10,7.64,2.36,18.99,17.27,1.72,24.91,4.08,12,3
92,3,18.27,16.07,2.2,8.85,8.85,0,24.92,2.2,26,2
136,26,16.25,14.2,2.05,10.72,10.72,0,24.92,2.05,28,3
94,103,14.73,13.11,1.62,11.81,11.81,0,24.92,1.62,23,3
39,92,7.81,6.65,1.16,18.27,18.27,0,24.92,1.16,26,2
127,139,17.33,11.03,6.3,13.9,13.9,0,24.93,6.3,23,3
58,10,14.43,11.35,3.08,13.58,13.58,0,24.93,3.08,25,4
133,49,12.8,12.25,0.550000000000001,12.68,12.68,0,24.93,0.550000000000001,27,1
36,87,8.3,5.94,2.36,18.99,18.99,0,24.93,2.36,24,4
31,102,4.82,3.87,0.95,21.08,21.08,0,24.95,0.95,25,1
52,127,10,7.64,2.36,17.33,17.33,0,24.97,2.36,22,3
119,33,12.95,11.75,1.2,13.23,13.23,0,24.98,1.2,28,2
149,72,21.92,17.26,4.66,7.72,7.72,0,24.98,4.66,27,3
14,21,8.13,5.68,2.45,19.3,19.3,0,24.98,2.45,19,3
5,132,16.44,13.48,2.96,11.51,11.51,0,24.99,2.96,23,3
87,26,18.99,14.27,4.72,10.72,10.72,0,24.99,4.72,28,4
145,10,12.36,11.41,0.949999999999999,13.58,13.58,0,24.99,0.949999999999999,25,1
53,87,7.83,6.02,1.81,18.99,18.99,0,25.01,1.81,25,2
76,114,16.68,13.77,2.91,11.25,11.25,0,25.02,2.91,22,4
132,107,11.51,10.02,1.49,15.02,15.02,0,25.04,1.49,12,3
72,92,7.72,6.77,0.95,18.27,18.27,0,25.04,0.95,26,1
33,103,13.23,13.23,0,11.81,11.81,0,25.04,0,22,0
149,53,21.92,17.26,4.66,7.83,7.83,0,25.09,4.66,27,3
74,136,13.49,12.54,0.949999999999999,16.25,12.55,3.7,25.09,4.65,13,1
26,91,10.72,9.22,1.5,15.89,15.89,0,25.11,1.5,24,2
119,139,12.95,11.75,1.2,13.9,13.38,0.52,25.13,1.72,12,2
60,59,17.5,15.85,1.65,9.28,9.28,0,25.13,1.65,25,2
52,60,10,7.64,2.36,17.5,17.5,0,25.14,2.36,26,3
143,52,18.72,15.15,3.57,10,10,0,25.15,3.57,23,3
102,37,21.08,16.37,4.71,8.8,8.8,0,25.17,4.71,27,3
143,62,18.72,15.15,3.57,10.02,10.02,0,25.17,3.57,25,3
